Date,value
2014-04-18,0.123
2014-04-18,0.026
2014-04-19,0.116
2014-04-19,0.762
2014-04-19,1.973
2014-04-19,3.324
2014-04-19,4.271
2014-04-19,5.058
2014-04-19,5.754
2014-04-19,5.639
2014-04-19,5.131
2014-04-19,3.386
2014-04-19,1.306
2014-04-19,0.64
2014-04-19,0.079
2014-04-20,0.115
2014-04-20,0.855
2014-04-20,2.091
2014-04-20,3.276
2014-04-20,4.546
2014-04-20,5.531
2014-04-20,5.821
2014-04-20,5.513
2014-04-20,5.079
2014-04-20,3.079
2014-04-20,0.838
2014-04-20,0.555
2014-04-20,0.083
2014-04-21,0.134
2014-04-21,0.902
2014-04-21,2.086
2014-04-21,3.329
2014-04-21,4.343
2014-04-21,4.985
2014-04-21,5.645
2014-04-21,5.525
2014-04-21,4.934
2014-04-21,2.948
2014-04-21,1.445
2014-04-21,0.289
2014-04-21,0.024
2014-04-22,0.137
2014-04-22,0.877
2014-04-22,2
2014-04-22,3.113
2014-04-22,4.301
2014-04-22,5.056
2014-04-22,5.09
2014-04-22,5
2014-04-22,3.981
2014-04-22,2.466
2014-04-22,0.734
2014-04-22,0.318
2014-04-22,0.013
2014-04-23,0.125
2014-04-23,0.808
2014-04-23,1.921
2014-04-23,3.146
2014-04-23,4.327
2014-04-23,5.103
2014-04-23,4.895
2014-04-23,1.704
2014-04-23,2.434
2014-04-23,0.499
2014-04-23,1.066
2014-04-23,0.956
2014-04-23,0.241
2014-04-24,0.167
2014-04-24,0.942
2014-04-24,2.041
2014-04-24,3.104
2014-04-24,4.16
2014-04-24,4.817
2014-04-24,4.252
2014-04-24,2.385
2014-04-24,2.202
2014-04-24,0.844
2014-04-24,1.378
2014-04-24,0.48
2014-04-24,0.118
2014-04-25,0.162
2014-04-25,0.925
2014-04-25,2.008
2014-04-25,3.288
2014-04-25,3.849
2014-04-25,2.698
2014-04-25,1.619
2014-04-25,1.374
2014-04-25,3.307
2014-04-25,2.824
2014-04-25,1.24
2014-04-25,0.272
2014-04-26,0.109
2014-04-26,0.728
2014-04-26,1.72
2014-04-26,2.248
2014-04-26,3.906
2014-04-26,3.943
2014-04-26,3.36
2014-04-26,3.815
2014-04-26,1.915
2014-04-26,1.115
2014-04-26,0.473
2014-04-26,0.64
2014-04-26,0.197
2014-04-27,0.138
2014-04-27,0.849
2014-04-27,1.915
2014-04-27,3.11
2014-04-27,4.492
2014-04-27,4.68
2014-04-27,4.474
2014-04-27,3.75
2014-04-27,4.163
2014-04-27,2.086
2014-04-27,2.782
2014-04-27,1.358
2014-04-27,0.338
2014-04-28,0.144
2014-04-28,0.878
2014-04-28,2
2014-04-28,3.008
2014-04-28,3.886
2014-04-28,4.713
2014-04-28,5.018
2014-04-28,4.713
2014-04-28,4.127
2014-04-28,3.096
2014-04-28,1.219
2014-04-28,0.455
2014-04-28,0.082
2014-04-29,0.098
2014-04-29,0.588
2014-04-29,1.323
2014-04-29,2.837
2014-04-29,4.293
2014-04-29,5.145
2014-04-29,5.138
2014-04-29,2.085
2014-04-29,3.196
2014-04-29,0.594
2014-04-29,0.16
2014-04-29,0.206
2014-04-29,0.13
2014-04-30,0.118
2014-04-30,0.657
2014-04-30,1.347
2014-04-30,2.45
2014-04-30,2.559
2014-04-30,4.25
2014-04-30,4.479
2014-04-30,1.982
2014-04-30,2.047
2014-04-30,0.943
2014-04-30,0.372
2014-04-30,0.247
2014-04-30,0.16
2014-05-01,0.141
2014-05-01,0.822
2014-05-01,1.713
2014-05-01,3.202
2014-05-01,4.295
2014-05-01,5.211
2014-05-01,3.437
2014-05-01,3.106
2014-05-01,2.224
2014-05-01,0.569
2014-05-01,1.049
2014-05-01,0.814
2014-05-01,0.156
2014-05-01,0.001
2014-05-02,0.141
2014-05-02,0.835
2014-05-02,1.781
2014-05-02,3.003
2014-05-02,3.825
2014-05-02,4.348
2014-05-02,3.52
2014-05-02,2.046
2014-05-02,3.28
2014-05-02,1.519
2014-05-02,2.314
2014-05-02,1.011
2014-05-02,0.291
2014-05-02,0.001
2014-05-03,0.153
2014-05-03,0.82
2014-05-03,1.815
2014-05-03,3.257
2014-05-03,4.342
2014-05-03,4.963
2014-05-03,5.211
2014-05-03,2.781
2014-05-03,1.451
2014-05-03,1.586
2014-05-03,1.331
2014-05-03,0.187
2014-05-03,0.046
2014-05-04,0.17
2014-05-04,0.893
2014-05-04,1.942
2014-05-04,3.021
2014-05-04,4.129
2014-05-04,5.075
2014-05-04,5.384
2014-05-04,4.318
2014-05-04,3.916
2014-05-04,2.206
2014-05-04,0.619
2014-05-04,0.295
2014-05-04,0.052
2014-05-05,0.103
2014-05-05,0.689
2014-05-05,1.674
2014-05-05,3.181
2014-05-05,4.085
2014-05-05,4.266
2014-05-05,4.137
2014-05-05,4.161
2014-05-05,1.682
2014-05-05,0.902
2014-05-05,0.737
2014-05-05,0.433
2014-05-05,0.092
2014-05-05,0.002
2014-05-06,0.152
2014-05-06,0.86
2014-05-06,1.71
2014-05-06,2.587
2014-05-06,3.348
2014-05-06,4.642
2014-05-06,4.979
2014-05-06,3.648
2014-05-06,0.878
2014-05-06,1.441
2014-05-06,0.412
2014-05-06,0.379
2014-05-06,0.069
2014-05-07,0.142
2014-05-07,0.646
2014-05-07,0.921
2014-05-07,1.285
2014-05-07,2.012
2014-05-07,1.378
2014-05-07,1.184
2014-05-07,3.16
2014-05-07,0.9
2014-05-07,1.604
2014-05-07,1.232
2014-05-07,0.541
2014-05-07,0.164
2014-05-08,0.163
2014-05-08,0.933
2014-05-08,1.498
2014-05-08,1.954
2014-05-08,1.623
2014-05-08,1.358
2014-05-08,0.754
2014-05-08,1.358
2014-05-08,0.83
2014-05-08,0.766
2014-05-08,0.816
2014-05-08,0.338
2014-05-08,0.124
2014-05-08,0.001
2014-05-09,0.208
2014-05-09,0.967
2014-05-09,2
2014-05-09,2.968
2014-05-09,4.342
2014-05-09,4.379
2014-05-09,4.801
2014-05-09,4.562
2014-05-09,4.4
2014-05-09,3.596
2014-05-09,2.231
2014-05-09,1.141
2014-05-09,0.275
2014-05-09,0.006
2014-05-10,0.169
2014-05-10,0.866
2014-05-10,1.767
2014-05-10,2.482
2014-05-10,2.852
2014-05-10,3.903
2014-05-10,4.338
2014-05-10,2.767
2014-05-10,2.633
2014-05-10,2.319
2014-05-10,0.331
2014-05-10,0.23
2014-05-10,0.041
2014-05-10,0.003
2014-05-11,0.189
2014-05-11,0.914
2014-05-11,1.908
2014-05-11,3.123
2014-05-11,4.177
2014-05-11,4.903
2014-05-11,5.512
2014-05-11,3.409
2014-05-11,2.814
2014-05-11,1.915
2014-05-11,0.833
2014-05-11,0.566
2014-05-11,0.197
2014-05-11,0.007
2014-05-12,0.194
2014-05-12,0.917
2014-05-12,1.875
2014-05-12,2.982
2014-05-12,4.233
2014-05-12,5.019
2014-05-12,5.15
2014-05-12,4.867
2014-05-12,2.94
2014-05-12,1.491
2014-05-12,0.729
2014-05-12,0.295
2014-05-12,0.036
2014-05-12,0.003
2014-05-13,0.201
2014-05-13,0.97
2014-05-13,1.949
2014-05-13,3.034
2014-05-13,4.096
2014-05-13,5.074
2014-05-13,4.188
2014-05-13,3.654
2014-05-13,0.758
2014-05-13,0.566
2014-05-13,0.604
2014-05-13,0.038
2014-05-13,0.037
2014-05-13,0.001
2014-05-14,0.09
2014-05-14,0.595
2014-05-14,1.491
2014-05-14,2.2
2014-05-14,3.352
2014-05-14,3.967
2014-05-14,3.698
2014-05-14,4.951
2014-05-14,2.937
2014-05-14,2.093
2014-05-14,2.132
2014-05-14,0.945
2014-05-14,0.381
2014-05-14,0.011
2014-05-15,0.063
2014-05-15,0.303
2014-05-15,0.823
2014-05-15,1.117
2014-05-15,2.004
2014-05-15,3.547
2014-05-15,5.024
2014-05-15,5.26
2014-05-15,4.371
2014-05-15,3.432
2014-05-15,2.265
2014-05-15,1.352
2014-05-15,0.439
2014-05-15,0.012
2014-05-16,0.166
2014-05-16,0.765
2014-05-16,1.77
2014-05-16,2.903
2014-05-16,3.884
2014-05-16,4.817
2014-05-16,5.17
2014-05-16,5.306
2014-05-16,4.717
2014-05-16,3.771
2014-05-16,2.373
2014-05-16,1.339
2014-05-16,0.403
2014-05-16,0.012
2014-05-17,0.201
2014-05-17,0.905
2014-05-17,2.004
2014-05-17,3.122
2014-05-17,4.011
2014-05-17,4.263
2014-05-17,4.268
2014-05-17,5.033
2014-05-17,4.067
2014-05-17,2.94
2014-05-17,1.936
2014-05-17,1.233
2014-05-17,0.324
2014-05-17,0.01
2014-05-18,0.218
2014-05-18,0.973
2014-05-18,2.067
2014-05-18,3.117
2014-05-18,4.014
2014-05-18,4.819
2014-05-18,4.36
2014-05-18,4.379
2014-05-18,3.879
2014-05-18,2.977
2014-05-18,1.963
2014-05-18,1.063
2014-05-18,0.315
2014-05-18,0.011
2014-05-19,0.187
2014-05-19,0.956
2014-05-19,1.886
2014-05-19,3.099
2014-05-19,3.766
2014-05-19,4.697
2014-05-19,4.913
2014-05-19,5.095
2014-05-19,4.399
2014-05-19,3.144
2014-05-19,2.417
2014-05-19,1.306
2014-05-19,0.351
2014-05-19,0.012
2014-05-20,0.209
2014-05-20,0.926
2014-05-20,2.013
2014-05-20,3.273
2014-05-20,4.371
2014-05-20,4.958
2014-05-20,5.302
2014-05-20,5.349
2014-05-20,4.662
2014-05-20,3.524
2014-05-20,2.094
2014-05-20,1.063
2014-05-20,0.262
2014-05-20,0.011
2014-05-21,0.201
2014-05-21,0.888
2014-05-21,1.97
2014-05-21,3.098
2014-05-21,4.049
2014-05-21,4.794
2014-05-21,4.661
2014-05-21,4.186
2014-05-21,2.766
2014-05-21,2.229
2014-05-21,1.389
2014-05-21,0.476
2014-05-21,0.299
2014-05-21,0.004
2014-05-22,0.201
2014-05-22,0.901
2014-05-22,1.762
2014-05-22,2.489
2014-05-22,2.803
2014-05-22,3.675
2014-05-22,4.504
2014-05-22,4.449
2014-05-22,3.972
2014-05-22,2.683
2014-05-22,1.909
2014-05-22,0.389
2014-05-22,0.021
2014-05-23,0.021
2014-05-23,0.072
2014-05-23,0.474
2014-05-23,1.022
2014-05-23,3.757
2014-05-23,4.67
2014-05-23,3.792
2014-05-23,1.198
2014-05-23,1.69
2014-05-23,0.552
2014-05-23,0.188
2014-05-23,0.375
2014-05-23,0.115
2014-05-23,0.002
2014-05-24,0.115
2014-05-24,0.813
2014-05-24,1.708
2014-05-24,2.861
2014-05-24,2.224
2014-05-24,2.503
2014-05-24,4.329
2014-05-24,4.684
2014-05-24,2.88
2014-05-24,1.719
2014-05-24,0.818
2014-05-24,0.047
2014-05-24,0.02
2014-05-25,0.08
2014-05-25,0.46
2014-05-25,1.607
2014-05-25,2.787
2014-05-25,3.18
2014-05-25,3.537
2014-05-25,4.029
2014-05-25,2.848
2014-05-25,2.434
2014-05-25,2.356
2014-05-25,1.586
2014-05-25,0.926
2014-05-25,0.282
2014-05-25,0.012
2014-05-26,0.003
2014-05-26,0.182
2014-05-26,0.787
2014-05-26,0.862
2014-05-26,1.58
2014-05-26,3.491
2014-05-26,4.056
2014-05-26,4.097
2014-05-26,2.422
2014-05-26,0.77
2014-05-26,0.835
2014-05-26,1.573
2014-05-26,0.842
2014-05-26,0.206
2014-05-26,0.005
2014-05-27,0.003
2014-05-27,0.28
2014-05-27,0.89
2014-05-27,1.903
2014-05-27,3.18
2014-05-27,2.768
2014-05-27,3.715
2014-05-27,3.242
2014-05-27,4.315
2014-05-27,1.214
2014-05-27,0.968
2014-05-27,0.571
2014-05-27,0.294
2014-05-27,0.138
2014-05-27,0.003
2014-05-28,0.001
2014-05-28,0.241
2014-05-28,0.832
2014-05-28,1.332
2014-05-28,2.583
2014-05-28,4.09
2014-05-28,3.38
2014-05-28,3.59
2014-05-28,2.677
2014-05-28,0.48
2014-05-28,0.149
2014-05-28,0.361
2014-05-28,0.262
2014-05-28,0.096
2014-05-28,0.004
2014-05-29,0.143
2014-05-29,0.583
2014-05-29,1.637
2014-05-29,2.655
2014-05-29,3.422
2014-05-29,4.131
2014-05-29,3.592
2014-05-29,3.621
2014-05-29,1.645
2014-05-29,1.029
2014-05-29,1.167
2014-05-29,0.798
2014-05-29,0.145
2014-05-29,0.004
2014-05-30,0.127
2014-05-30,0.575
2014-05-30,0.933
2014-05-30,1.43
2014-05-30,2.47
2014-05-30,4.187
2014-05-30,3.186
2014-05-30,1.357
2014-05-30,0.222
2014-05-30,0.347
2014-05-30,0.552
2014-05-30,0.304
2014-05-30,0.104
2014-05-30,0.004
2014-05-31,0.141
2014-05-31,1.192
2014-05-31,1.699
2014-05-31,1.808
2014-05-31,1.181
2014-05-31,3.547
2014-05-31,3.815
2014-05-31,1.976
2014-05-31,1.186
2014-05-31,0.549
2014-05-31,1.024
2014-05-31,0.47
2014-05-31,0.1
2014-05-31,0.015
2014-06-01,0.248
2014-06-01,1.119
2014-06-01,2.337
2014-06-01,3.423
2014-06-01,4.858
2014-06-01,4.374
2014-06-01,2.078
2014-06-01,2.258
2014-06-01,2.315
2014-06-01,2.616
2014-06-01,2.175
2014-06-01,1.236
2014-06-01,0.459
2014-06-01,0.02
2014-06-02,0.001
2014-06-02,0.162
2014-06-02,0.677
2014-06-02,1.562
2014-06-02,1.772
2014-06-02,2.667
2014-06-02,4.08
2014-06-02,4.301
2014-06-02,3.833
2014-06-02,3.239
2014-06-02,3.389
2014-06-02,1.854
2014-06-02,1.53
2014-06-02,0.464
2014-06-02,0.022
2014-06-06,0.112
2014-06-06,1.098
2014-06-06,2.052
2014-06-06,1.793
2014-06-06,1.258
2014-06-06,4.498
2014-06-06,3.314
2014-06-06,0.55
2014-06-06,0.872
2014-06-06,1.245
2014-06-06,0.733
2014-06-06,0.832
2014-06-06,0.268
2014-06-06,0.017
2014-06-07,0.194
2014-06-07,0.912
2014-06-07,1.563
2014-06-07,1.432
2014-06-07,2.215
2014-06-07,3.492
2014-06-07,1.791
2014-06-07,2.554
2014-06-07,3.77
2014-06-07,3.623
2014-06-07,0.974
2014-06-07,0.441
2014-06-07,0.055
2014-06-07,0.002
2014-06-08,0.041
2014-06-08,0.341
2014-06-08,0.973
2014-06-08,2.228
2014-06-08,2.099
2014-06-08,3.954
2014-06-08,3.595
2014-06-08,3.415
2014-06-08,1.99
2014-06-08,1.715
2014-06-08,0.075
2014-06-08,0.102
2014-06-08,0.223
2014-06-08,0.021
2014-06-09,0.152
2014-06-09,0.808
2014-06-09,1.565
2014-06-09,2.189
2014-06-09,3.428
2014-06-09,4.254
2014-06-09,4.206
2014-06-09,4.221
2014-06-09,4.38
2014-06-09,3.421
2014-06-09,1.537
2014-06-09,0.937
2014-06-09,0.426
2014-06-09,0.032
2014-06-10,0.087
2014-06-10,0.417
2014-06-10,1.329
2014-06-10,2.172
2014-06-10,2.091
2014-06-10,3.69
2014-06-10,4.489
2014-06-10,3.569
2014-06-10,3.987
2014-06-10,2.604
2014-06-10,1.389
2014-06-10,0.673
2014-06-10,0.135
2014-06-10,0.006
2014-06-11,0.195
2014-06-11,0.69
2014-06-11,1.169
2014-06-11,2.085
2014-06-11,2.408
2014-06-11,4.835
2014-06-11,4.995
2014-06-11,5.317
2014-06-11,4.561
2014-06-11,3.825
2014-06-11,1.856
2014-06-11,0.664
2014-06-11,0.097
2014-06-11,0.006
2014-06-12,0.221
2014-06-12,0.887
2014-06-12,1.983
2014-06-12,1.916
2014-06-12,3.713
2014-06-12,4.956
2014-06-12,3.968
2014-06-12,2.606
2014-06-12,2.257
2014-06-12,1.364
2014-06-12,0.467
2014-06-12,0.015
2014-06-13,0.001
2014-06-13,0.231
2014-06-13,0.947
2014-06-13,2.028
2014-06-13,3.045
2014-06-13,4.144
2014-06-13,4.705
2014-06-13,5.254
2014-06-13,5.455
2014-06-13,4.429
2014-06-13,3.904
2014-06-13,1.804
2014-06-13,1.089
2014-06-13,0.453
2014-06-13,0.027
2014-06-14,0.182
2014-06-14,0.832
2014-06-14,1.762
2014-06-14,2.908
2014-06-14,4.05
2014-06-14,4.937
2014-06-14,5.356
2014-06-14,5.405
2014-06-14,4.705
2014-06-14,3.406
2014-06-14,1.263
2014-06-14,0.793
2014-06-14,0.469
2014-06-14,0.032
2014-06-15,0.001
2014-06-15,0.219
2014-06-15,0.85
2014-06-15,1.698
2014-06-15,2.99
2014-06-15,4.296
2014-06-15,5.073
2014-06-15,5.403
2014-06-15,5.262
2014-06-15,4.293
2014-06-15,2.196
2014-06-15,2.017
2014-06-15,1.326
2014-06-15,0.534
2014-06-15,0.036
2014-06-16,0.233
2014-06-16,0.973
2014-06-16,2.038
2014-06-16,3.049
2014-06-16,4.308
2014-06-16,5.24
2014-06-16,5.348
2014-06-16,4.393
2014-06-16,4.283
2014-06-16,2.698
2014-06-16,1.194
2014-06-16,0.215
2014-06-16,0.059
2014-06-17,0.08
2014-06-17,0.348
2014-06-17,1.041
2014-06-17,2.347
2014-06-17,3.44
2014-06-17,5.013
2014-06-17,4.548
2014-06-17,4.164
2014-06-17,2.483
2014-06-17,3.186
2014-06-17,1.783
2014-06-17,0.712
2014-06-17,0.041
2014-06-17,0.002
2014-06-18,0.201
2014-06-18,0.984
2014-06-18,0.578
2014-06-18,1.167
2014-06-18,3.859
2014-06-18,3.477
2014-06-18,3.731
2014-06-18,0.763
2014-06-18,0.085
2014-06-18,0.094
2014-06-18,0.059
2014-06-18,0.005
2014-06-19,0.213
2014-06-19,0.997
2014-06-19,2.099
2014-06-19,2.062
2014-06-19,3.366
2014-06-19,5.277
2014-06-19,5.417
2014-06-19,4.579
2014-06-19,3.424
2014-06-19,2.14
2014-06-19,0.87
2014-06-19,0.058
2014-06-19,0.017
2014-06-20,0.192
2014-06-20,0.869
2014-06-20,1.304
2014-06-20,1.751
2014-06-20,3.169
2014-06-20,4.326
2014-06-20,4.857
2014-06-20,1.383
2014-06-20,0.18
2014-06-20,0.699
2014-06-20,0.895
2014-06-20,0.161
2014-06-20,0.102
2014-06-20,0.01
2014-06-21,0.055
2014-06-21,0.139
2014-06-21,1.125
2014-06-21,2.111
2014-06-21,3.714
2014-06-21,4.73
2014-06-21,4.934
2014-06-21,5.231
2014-06-21,4.116
2014-06-21,2.882
2014-06-21,1.41
2014-06-21,0.885
2014-06-21,0.261
2014-06-21,0.002
2014-06-22,0.17
2014-06-22,0.707
2014-06-22,1.567
2014-06-22,2.298
2014-06-22,3.083
2014-06-22,3.945
2014-06-22,4.194
2014-06-22,4.664
2014-06-22,3.453
2014-06-22,1.816
2014-06-22,1.716
2014-06-22,0.322
2014-06-22,0.056
2014-06-22,0.004
2014-06-23,0.121
2014-06-23,0.561
2014-06-23,0.411
2014-06-23,0.453
2014-06-23,0.954
2014-06-23,3.254
2014-06-23,1.813
2014-06-23,1.19
2014-06-23,0.569
2014-06-23,1.236
2014-06-23,0.82
2014-06-23,0.286
2014-06-23,0.109
2014-06-23,0.007
2014-06-24,0.166
2014-06-24,0.794
2014-06-24,1.691
2014-06-24,2.519
2014-06-24,2.833
2014-06-24,2.977
2014-06-24,1.465
2014-06-24,1.566
2014-06-24,2.334
2014-06-24,2.276
2014-06-24,0.951
2014-06-24,0.169
2014-06-24,0.079
2014-06-24,0.004
2014-06-25,0.138
2014-06-25,0.562
2014-06-25,1.098
2014-06-25,1.396
2014-06-25,3.238
2014-06-25,2.635
2014-06-25,1.401
2014-06-25,3.062
2014-06-25,2.277
2014-06-25,1.567
2014-06-25,0.465
2014-06-25,0.164
2014-06-25,0.074
2014-06-25,0.006
2014-06-26,0.119
2014-06-26,0.416
2014-06-26,0.689
2014-06-26,1.26
2014-06-26,2.129
2014-06-26,4.714
2014-06-26,2.336
2014-06-26,1.725
2014-06-26,0.751
2014-06-26,0.857
2014-06-26,1.304
2014-06-26,0.366
2014-06-26,0.183
2014-06-26,0.003
2014-06-27,0.155
2014-06-27,0.709
2014-06-27,1.275
2014-06-27,2.001
2014-06-27,2.208
2014-06-27,2.092
2014-06-27,2.822
2014-06-27,3.707
2014-06-27,3.391
2014-06-27,1.953
2014-06-27,0.822
2014-06-27,0.806
2014-06-27,0.477
2014-06-27,0.029
2014-06-28,0.09
2014-06-28,0.633
2014-06-28,1.629
2014-06-28,3.224
2014-06-28,4.049
2014-06-28,4.88
2014-06-28,5.019
2014-06-28,3.07
2014-06-28,4.042
2014-06-28,3.227
2014-06-28,0.927
2014-06-28,0.622
2014-06-28,0.167
2014-06-28,0.011
2014-06-29,0.185
2014-06-29,0.931
2014-06-29,1.735
2014-06-29,3.081
2014-06-29,4.233
2014-06-29,4.772
2014-06-29,4.06
2014-06-29,2.803
2014-06-29,2.807
2014-06-29,1.25
2014-06-29,1.135
2014-06-29,0.189
2014-06-29,0.068
2014-06-29,0.007
2014-06-30,0.086
2014-06-30,0.459
2014-06-30,1.057
2014-06-30,2.483
2014-06-30,4.039
2014-06-30,3.839
2014-06-30,2.724
2014-06-30,3.018
2014-06-30,3.996
2014-06-30,0.916
2014-06-30,0.613
2014-06-30,0.45
2014-06-30,0.167
2014-06-30,0.012
2014-07-01,0.215
2014-07-01,1.146
2014-07-01,2.006
2014-07-01,1.978
2014-07-01,1.968
2014-07-01,3.241
2014-07-01,2.244
2014-07-01,2.382
2014-07-01,1.893
2014-07-01,1.767
2014-07-01,0.916
2014-07-01,0.57
2014-07-01,0.208
2014-07-01,0.015
2014-07-02,0.127
2014-07-02,0.556
2014-07-02,1.326
2014-07-02,2.86
2014-07-02,1.424
2014-07-02,2.12
2014-07-02,2.919
2014-07-02,4.548
2014-07-02,3.851
2014-07-02,2.567
2014-07-02,0.49
2014-07-02,0.432
2014-07-02,0.109
2014-07-02,0.017
2014-07-03,0.14
2014-07-03,0.391
2014-07-03,1.082
2014-07-03,2.246
2014-07-03,1.764
2014-07-03,2.009
2014-07-03,3.374
2014-07-03,0.985
2014-07-03,2.427
2014-07-03,2.061
2014-07-03,1.182
2014-07-03,0.493
2014-07-03,0.182
2014-07-03,0.023
2014-07-04,0.097
2014-07-04,0.794
2014-07-04,0.573
2014-07-04,1.546
2014-07-04,3.801
2014-07-04,2.833
2014-07-04,4.913
2014-07-04,0.686
2014-07-04,1.026
2014-07-04,1.052
2014-07-04,2.587
2014-07-04,0.485
2014-07-04,0.263
2014-07-04,0.014
2014-07-05,0.138
2014-07-05,0.593
2014-07-05,1.874
2014-07-05,1.95
2014-07-05,3.412
2014-07-05,2.761
2014-07-05,2.203
2014-07-05,2.338
2014-07-05,3.961
2014-07-05,0.581
2014-07-05,0.942
2014-07-05,0.173
2014-07-05,0.06
2014-07-06,0.074
2014-07-06,0.493
2014-07-06,0.333
2014-07-06,0.714
2014-07-06,2.626
2014-07-06,2.409
2014-07-06,4.669
2014-07-06,4.583
2014-07-06,4.511
2014-07-06,1.992
2014-07-06,0.531
2014-07-06,0.187
2014-07-06,0.063
2014-07-07,0.151
2014-07-07,0.799
2014-07-07,1.4
2014-07-07,2.358
2014-07-07,4.126
2014-07-07,4.323
2014-07-07,2.361
2014-07-07,0.695
2014-07-07,1.344
2014-07-07,2.938
2014-07-07,0.525
2014-07-07,1.142
2014-07-07,0.49
2014-07-07,0.03
2014-07-08,0.19
2014-07-08,0.826
2014-07-08,1.466
2014-07-08,2.803
2014-07-08,4.315
2014-07-08,5.289
2014-07-08,4.652
2014-07-08,3.447
2014-07-08,1.726
2014-07-08,2.319
2014-07-08,1.02
2014-07-08,0.435
2014-07-08,0.253
2014-07-08,0.018
2014-07-09,0.1
2014-07-09,0.508
2014-07-09,1.487
2014-07-09,4.069
2014-07-09,3.97
2014-07-09,4.366
2014-07-09,3.438
2014-07-09,1.295
2014-07-09,0.576
2014-07-09,0.27
2014-07-09,0.05
2014-07-10,0.159
2014-07-10,0.621
2014-07-10,1.556
2014-07-10,1.948
2014-07-10,2.264
2014-07-10,3.873
2014-07-10,3.446
2014-07-10,3.443
2014-07-10,2.273
2014-07-10,1.398
2014-07-10,0.88
2014-07-10,0.235
2014-07-10,0.07
2014-07-10,0.007
2014-07-11,0.145
2014-07-11,0.676
2014-07-11,1.604
2014-07-11,2.434
2014-07-11,3.786
2014-07-11,4.496
2014-07-11,4.852
2014-07-11,5.487
2014-07-11,4.368
2014-07-11,3.292
2014-07-11,2.292
2014-07-11,0.493
2014-07-11,0.322
2014-07-11,0.029
2014-07-12,0.188
2014-07-12,0.967
2014-07-12,2.085
2014-07-12,3.275
2014-07-12,4.501
2014-07-12,5.412
2014-07-12,5.749
2014-07-12,5.809
2014-07-12,4.861
2014-07-12,3.56
2014-07-12,2.915
2014-07-12,1.788
2014-07-12,0.34
2014-07-12,0.035
2014-07-13,0.187
2014-07-13,1.019
2014-07-13,2.257
2014-07-13,3.557
2014-07-13,4.548
2014-07-13,5.022
2014-07-13,5.764
2014-07-13,5.751
2014-07-13,5.084
2014-07-13,3.812
2014-07-13,2.104
2014-07-13,0.358
2014-07-13,0.092
2014-07-13,0.013
2014-07-14,0.135
2014-07-14,0.569
2014-07-14,1.047
2014-07-14,1.918
2014-07-14,3.275
2014-07-14,3.957
2014-07-14,4.695
2014-07-14,4.326
2014-07-14,3.566
2014-07-14,2.274
2014-07-14,2.045
2014-07-14,0.696
2014-07-14,0.144
2014-07-14,0.005
2014-07-15,0.107
2014-07-15,0.777
2014-07-15,0.78
2014-07-15,1.714
2014-07-15,3.303
2014-07-15,4.211
2014-07-15,4.613
2014-07-15,3.931
2014-07-15,1.045
2014-07-15,1.083
2014-07-15,1.271
2014-07-15,0.293
2014-07-15,0.088
2014-07-15,0.008
2014-07-16,0.096
2014-07-16,0.606
2014-07-16,1.973
2014-07-16,3.121
2014-07-16,3.212
2014-07-16,3.92
2014-07-16,4.686
2014-07-16,0.264
2014-07-16,0.53
2014-07-16,1.111
2014-07-16,0.494
2014-07-16,0.241
2014-07-16,0.074
2014-07-17,0.127
2014-07-17,0.572
2014-07-17,1.162
2014-07-17,2.102
2014-07-17,4.374
2014-07-17,4.999
2014-07-17,5.226
2014-07-17,3.338
2014-07-17,0.63
2014-07-17,0.148
2014-07-17,0.258
2014-07-17,0.239
2014-07-17,0.103
2014-07-17,0.007
2014-07-18,0.142
2014-07-18,0.615
2014-07-18,1.462
2014-07-18,3.275
2014-07-18,4.035
2014-07-18,3.906
2014-07-18,0.591
2014-07-18,0.225
2014-07-18,0.206
2014-07-18,0.412
2014-07-18,0.978
2014-07-18,1.077
2014-07-18,0.303
2014-07-18,0.026
2014-07-19,0.178
2014-07-19,0.992
2014-07-19,2.018
2014-07-19,3.319
2014-07-19,4.259
2014-07-19,5.016
2014-07-19,5.756
2014-07-19,5.585
2014-07-19,4.793
2014-07-19,4.012
2014-07-19,1.911
2014-07-19,0.352
2014-07-19,0.373
2014-07-19,0.023
2014-07-20,0.157
2014-07-20,0.903
2014-07-20,2.013
2014-07-20,3.131
2014-07-20,4.342
2014-07-20,5.097
2014-07-20,5.382
2014-07-20,5.498
2014-07-20,4.039
2014-07-20,2.781
2014-07-20,2.334
2014-07-20,1.165
2014-07-20,0.531
2014-07-20,0.026
2014-07-21,0.16
2014-07-21,0.84
2014-07-21,1.964
2014-07-21,3.134
2014-07-21,4.094
2014-07-21,4.851
2014-07-21,5.431
2014-07-21,5.79
2014-07-21,3.682
2014-07-21,3.24
2014-07-21,2.07
2014-07-21,1.253
2014-07-21,0.403
2014-07-21,0.026
2014-07-22,0.155
2014-07-22,0.825
2014-07-22,1.785
2014-07-22,3.106
2014-07-22,3.997
2014-07-22,4.965
2014-07-22,5.729
2014-07-22,5.676
2014-07-22,4.551
2014-07-22,3.178
2014-07-22,1.868
2014-07-22,0.8
2014-07-22,0.1
2014-07-22,0.004
2014-07-23,0.122
2014-07-23,0.714
2014-07-23,2.044
2014-07-23,2.999
2014-07-23,4.048
2014-07-23,5.052
2014-07-23,4.585
2014-07-23,4.784
